EITC_id,dataset,statecode,statistic,statid,year,data,Statename,NDecimals,StateAbbrev
1661,EIC,99,EICRefund_onekid_amount,318,2000,9925129.0,United States,,US
1662,EIC,99,EICRefund_onekid_amount,318,2001,10389381.0,United States,,US
1663,EIC,99,EICRefund_onekid_amount,318,2002,12048591.0,United States,,US
1664,EIC,99,EICRefund_onekid_amount,318,2003,11824853.0,United States,,US
1665,EIC,99,EICRefund_onekid_amount,318,2004,12444827.0,United States,,US
1666,EIC,99,EICRefund_onekid_amount,318,2005,13396454.0,United States,,US
1667,EIC,99,EICRefund_onekid_amount,318,2006,13994462.0,United States,,US
1668,EIC,99,EICRefund_onekid_amount,318,2007,15276040.0,United States,,US
1669,EIC,99,EICRefund_onekid_amount,318,2008,16150751.0,United States,,US
1670,EIC,99,EICRefund_onekid_amount,318,2009,18949944.0,United States,,US
1671,EIC,99,EICRefund_twokids_number,319,1995,6392978.0,United States,,US
1672,EIC,99,EICRefund_twokids_number,319,1996,6781190.0,United States,,US
1673,EIC,99,EICRefund_twokids_number,319,1997,7081766.0,United States,,US
1674,EIC,99,EICRefund_twokids_number,319,1998,7493254.0,United States,,US
1675,EIC,99,EICRefund_twokids_number,319,1999,7513956.0,United States,,US
1676,EIC,99,EICRefund_twokids_number,319,2000,7437906.0,United States,,US
1677,EIC,99,EICRefund_twokids_number,319,2001,7629106.0,United States,,US
1678,EIC,99,EICRefund_twokids_number,319,2002,8714428.0,United States,,US
1679,EIC,99,EICRefund_twokids_number,319,2003,8868706.0,United States,,US
1680,EIC,99,EICRefund_twokids_number,319,2004,8864513.0,United States,,US
1681,EIC,99,EICRefund_twokids_number,319,2005,9000293.0,United States,,US
1682,EIC,99,EICRefund_twokids_number,319,2006,9078015.0,United States,,US
1683,EIC,99,EICRefund_twokids_number,319,2007,9354249.0,United States,,US
1684,EIC,99,EICRefund_twokids_number,319,2008,9435689.0,United States,,US
1685,EIC,99,EICRefund_twokids_number,319,2009,7504120.0,United States,,US
1686,EIC,99,EICRefund_twokids_amount,320,1995,11580622.0,United States,,US
1687,EIC,99,EICRefund_twokids_amount,320,1996,14027221.0,United States,,US
1688,EIC,99,EICRefund_twokids_amount,320,1997,15441198.0,United States,,US
1689,EIC,99,EICRefund_twokids_amount,320,1998,16925396.0,United States,,US
1690,EIC,99,EICRefund_twokids_amount,320,1999,17287392.0,United States,,US
1691,EIC,99,EICRefund_twokids_amount,320,2000,17386872.0,United States,,US
1692,EIC,99,EICRefund_twokids_amount,320,2001,18153352.0,United States,,US
1693,EIC,99,EICRefund_twokids_amount,320,2002,21101830.0,United States,,US
1694,EIC,99,EICRefund_twokids_amount,320,2003,21532798.0,United States,,US
1695,EIC,99,EICRefund_twokids_amount,320,2004,22169828.0,United States,,US
1696,EIC,99,EICRefund_twokids_amount,320,2005,23319188.0,United States,,US
1697,EIC,99,EICRefund_twokids_amount,320,2006,24300708.0,United States,,US
1698,EIC,99,EICRefund_twokids_amount,320,2007,26283592.0,United States,,US
1699,EIC,99,EICRefund_twokids_amount,320,2008,27133354.0,United States,,US
1700,EIC,99,EICRefund_twokids_amount,320,2009,23559136.0,United States,,US
1701,EIC,99,EICRefund_threekids_number,321,2009,3051834.0,United States,,US
1702,EIC,99,EICRefund_threekids_amount,322,2009,10220853.0,United States,,US
1703,EIC,99,EICOffsetIncTax_totalreturns,323,1995,7850841.0,United States,,US
1704,EIC,99,EICOffsetIncTax_totalreturns,323,1996,8194823.0,United States,,US
1705,EIC,99,EICOffsetIncTax_totalreturns,323,1997,8399556.0,United States,,US
1706,EIC,99,EICOffsetIncTax_totalreturns,323,1998,5919232.0,United States,,US
1707,EIC,99,EICOffsetIncTax_totalreturns,323,1999,5352300.0,United States,,US
1708,EIC,99,EICOffsetIncTax_totalreturns,323,2000,5416246.0,United States,,US
1709,EIC,99,EICOffsetIncTax_totalreturns,323,2001,4412721.0,United States,,US
1710,EIC,99,EICOffsetIncTax_totalreturns,323,2002,4168977.0,United States,,US
1711,EIC,99,EICOffsetIncTax_totalreturns,323,2003,3606251.0,United States,,US
1712,EIC,99,EICOffsetIncTax_totalreturns,323,2004,2975197.0,United States,,US
1713,EIC,99,EICOffsetIncTax_totalreturns,323,2005,2896347.0,United States,,US
1714,EIC,99,EICOffsetIncTax_totalreturns,323,2006,2960172.0,United States,,US
1715,EIC,99,EICOffsetIncTax_totalreturns,323,2007,3420158.0,United States,,US
1716,EIC,99,EICOffsetIncTax_totalreturns,323,2008,3382492.0,United States,,US
1717,EIC,99,EICOffsetIncTax_totalreturns,323,2009,1488984.0,United States,,US
1718,EIC,99,EICOffsetIncTax_totalamount,324,1995,3145736.0,United States,,US
1719,EIC,99,EICOffsetIncTax_totalamount,324,1996,3562894.0,United States,,US
1720,EIC,99,EICOffsetIncTax_totalamount,324,1997,3767990.0,United States,,US
1721,EIC,99,EICOffsetIncTax_totalamount,324,1998,2232025.0,United States,,US
1722,EIC,99,EICOffsetIncTax_totalamount,324,1999,1918065.0,United States,,US
1723,EIC,99,EICOffsetIncTax_totalamount,324,2000,1968680.0,United States,,US
1724,EIC,99,EICOffsetIncTax_totalamount,324,2001,1470200.0,United States,,US
1725,EIC,99,EICOffsetIncTax_totalamount,324,2002,1114948.0,United States,,US
1726,EIC,99,EICOffsetIncTax_totalamount,324,2003,926381.0,United States,,US
1727,EIC,99,EICOffsetIncTax_totalamount,324,2004,767524.0,United States,,US
1728,EIC,99,EICOffsetIncTax_totalamount,324,2005,745322.0,United States,,US
1729,EIC,99,EICOffsetIncTax_totalamount,324,2006,797162.0,United States,,US
1730,EIC,99,EICOffsetIncTax_totalamount,324,2007,933968.0,United States,,US
1731,EIC,99,EICOffsetIncTax_totalamount,324,2008,970587.0,United States,,US
1732,EIC,99,EICOffsetIncTax_totalamount,324,2009,489444.0,United States,,US
1733,EIC,99,EICOffsetIncTax_nokids_number,325,1995,973682.0,United States,,US
1734,EIC,99,EICOffsetIncTax_nokids_number,325,1996,999328.0,United States,,US
1735,EIC,99,EICOffsetIncTax_nokids_number,325,1997,996297.0,United States,,US
1736,EIC,99,EICOffsetIncTax_nokids_number,325,1998,1009937.0,United States,,US
1737,EIC,99,EICOffsetIncTax_nokids_number,325,1999,885682.0,United States,,US
1738,EIC,99,EICOffsetIncTax_nokids_number,325,2000,847108.0,United States,,US
1739,EIC,99,EICOffsetIncTax_nokids_number,325,2001,843127.0,United States,,US
1740,EIC,99,EICOffsetIncTax_nokids_number,325,2002,1023030.0,United States,,US
1741,EIC,99,EICOffsetIncTax_nokids_number,325,2003,1086232.0,United States,,US
1742,EIC,99,EICOffsetIncTax_nokids_number,325,2004,1134905.0,United States,,US
1743,EIC,99,EICOffsetIncTax_nokids_number,325,2005,1012183.0,United States,,US
1744,EIC,99,EICOffsetIncTax_nokids_number,325,2006,1030495.0,United States,,US
1745,EIC,99,EICOffsetIncTax_nokids_number,325,2007,1209340.0,United States,,US
1746,EIC,99,EICOffsetIncTax_nokids_number,325,2008,1161633.0,United States,,US
1747,EIC,99,EICOffsetIncTax_nokids_number,325,2009,178165.0,United States,,US
1748,EIC,99,EICOffsetIncTax_nokids_amount,326,1995,68968.0,United States,,US
1749,EIC,99,EICOffsetIncTax_nokids_amount,326,1996,68172.0,United States,,US
1750,EIC,99,EICOffsetIncTax_nokids_amount,326,1997,78274.0,United States,,US
1751,EIC,99,EICOffsetIncTax_nokids_amount,326,1998,75938.0,United States,,US
1752,EIC,99,EICOffsetIncTax_nokids_amount,326,1999,67696.0,United States,,US
1753,EIC,99,EICOffsetIncTax_nokids_amount,326,2000,66938.0,United States,,US
1754,EIC,99,EICOffsetIncTax_nokids_amount,326,2001,61945.0,United States,,US
1755,EIC,99,EICOffsetIncTax_nokids_amount,326,2002,74009.0,United States,,US
1756,EIC,99,EICOffsetIncTax_nokids_amount,326,2003,75331.0,United States,,US
1757,EIC,99,EICOffsetIncTax_nokids_amount,326,2004,84216.0,United States,,US
1758,EIC,99,EICOffsetIncTax_nokids_amount,326,2005,77462.0,United States,,US
1759,EIC,99,EICOffsetIncTax_nokids_amount,326,2006,78374.0,United States,,US
1760,EIC,99,EICOffsetIncTax_nokids_amount,326,2007,98883.0,United States,,US
1761,EIC,99,EICOffsetIncTax_nokids_amount,326,2008,96103.0,United States,,US
1762,EIC,99,EICOffsetIncTax_nokids_amount,326,2009,10111.0,United States,,US
1763,EIC,99,EICOffsetIncTax_onekid_number,327,1995,4155394.0,United States,,US
1764,EIC,99,EICOffsetIncTax_onekid_number,327,1996,4024595.0,United States,,US
1765,EIC,99,EICOffsetIncTax_onekid_number,327,1997,4146667.0,United States,,US
1766,EIC,99,EICOffsetIncTax_onekid_number,327,1998,3171387.0,United States,,US
1767,EIC,99,EICOffsetIncTax_onekid_number,327,1999,2949602.0,United States,,US
1768,EIC,99,EICOffsetIncTax_onekid_number,327,2000,3028686.0,United States,,US
1769,EIC,99,EICOffsetIncTax_onekid_number,327,2001,2581587.0,United States,,US
1770,EIC,99,EICOffsetIncTax_onekid_number,327,2002,2363585.0,United States,,US
1771,EIC,99,EICOffsetIncTax_onekid_number,327,2003,1915877.0,United States,,US
1772,EIC,99,EICOffsetIncTax_onekid_number,327,2004,1532180.0,United States,,US
1773,EIC,99,EICOffsetIncTax_onekid_number,327,2005,1558842.0,United States,,US
1774,EIC,99,EICOffsetIncTax_onekid_number,327,2006,1594629.0,United States,,US
1775,EIC,99,EICOffsetIncTax_onekid_number,327,2007,1817557.0,United States,,US
1776,EIC,99,EICOffsetIncTax_onekid_number,327,2008,1839709.0,United States,,US
1777,EIC,99,EICOffsetIncTax_onekid_number,327,2009,1074875.0,United States,,US
1778,EIC,99,EICOffsetIncTax_onekid_amount,328,1995,1886632.0,United States,,US
1779,EIC,99,EICOffsetIncTax_onekid_amount,328,1996,1942043.0,United States,,US
1780,EIC,99,EICOffsetIncTax_onekid_amount,328,1997,2058008.0,United States,,US
1781,EIC,99,EICOffsetIncTax_onekid_amount,328,1998,1399172.0,United States,,US
1782,EIC,99,EICOffsetIncTax_onekid_amount,328,1999,1269031.0,United States,,US
1783,EIC,99,EICOffsetIncTax_onekid_amount,328,2000,1296421.0,United States,,US
1784,EIC,99,EICOffsetIncTax_onekid_amount,328,2001,1059133.0,United States,,US
1785,EIC,99,EICOffsetIncTax_onekid_amount,328,2002,807202.0,United States,,US
1786,EIC,99,EICOffsetIncTax_onekid_amount,328,2003,653928.0,United States,,US
1787,EIC,99,EICOffsetIncTax_onekid_amount,328,2004,551950.0,United States,,US
1788,EIC,99,EICOffsetIncTax_onekid_amount,328,2005,547238.0,United States,,US
1789,EIC,99,EICOffsetIncTax_onekid_amount,328,2006,586448.0,United States,,US
1790,EIC,99,EICOffsetIncTax_onekid_amount,328,2007,687236.0,United States,,US
1791,EIC,99,EICOffsetIncTax_onekid_amount,328,2008,706911.0,United States,,US
1792,EIC,99,EICOffsetIncTax_onekid_amount,328,2009,377347.0,United States,,US
1793,EIC,99,EICOffsetIncTax_twokids_number,329,1995,2721765.0,United States,,US
1794,EIC,99,EICOffsetIncTax_twokids_number,329,1996,3170901.0,United States,,US
1795,EIC,99,EICOffsetIncTax_twokids_number,329,1997,3256591.0,United States,,US
1796,EIC,99,EICOffsetIncTax_twokids_number,329,1998,1737908.0,United States,,US
1797,EIC,99,EICOffsetIncTax_twokids_number,329,1999,1517016.0,United States,,US
1798,EIC,99,EICOffsetIncTax_twokids_number,329,2000,1540452.0,United States,,US
1799,EIC,99,EICOffsetIncTax_twokids_number,329,2001,988007.0,United States,,US
1800,EIC,99,EICOffsetIncTax_twokids_number,329,2002,782362.0,United States,,US
1801,EIC,99,EICOffsetIncTax_twokids_number,329,2003,604142.0,United States,,US
1802,EIC,99,EICOffsetIncTax_twokids_number,329,2004,308113.0,United States,,US
1803,EIC,99,EICOffsetIncTax_twokids_number,329,2005,325322.0,United States,,US
1804,EIC,99,EICOffsetIncTax_twokids_number,329,2006,335047.0,United States,,US
1805,EIC,99,EICOffsetIncTax_twokids_number,329,2007,393261.0,United States,,US
1806,EIC,99,EICOffsetIncTax_twokids_number,329,2008,381150.0,United States,,US
1807,EIC,99,EICOffsetIncTax_twokids_number,329,2009,221932.0,United States,,US
1808,EIC,99,EICOffsetIncTax_twokids_amount,330,1995,1190137.0,United States,,US
1809,EIC,99,EICOffsetIncTax_twokids_amount,330,1996,1552679.0,United States,,US
1810,EIC,99,EICOffsetIncTax_twokids_amount,330,1997,1631708.0,United States,,US
1811,EIC,99,EICOffsetIncTax_twokids_amount,330,1998,756914.0,United States,,US
1812,EIC,99,EICOffsetIncTax_twokids_amount,330,1999,581338.0,United States,,US
1813,EIC,99,EICOffsetIncTax_twokids_amount,330,2000,605320.0,United States,,US
1814,EIC,99,EICOffsetIncTax_twokids_amount,330,2001,349122.0,United States,,US
1815,EIC,99,EICOffsetIncTax_twokids_amount,330,2002,233737.0,United States,,US
1816,EIC,99,EICOffsetIncTax_twokids_amount,330,2003,197121.0,United States,,US
1817,EIC,99,EICOffsetIncTax_twokids_amount,330,2004,131358.0,United States,,US
1818,EIC,99,EICOffsetIncTax_twokids_amount,330,2005,120622.0,United States,,US
1819,EIC,99,EICOffsetIncTax_twokids_amount,330,2006,132341.0,United States,,US
1820,EIC,99,EICOffsetIncTax_twokids_amount,330,2007,147848.0,United States,,US
1821,EIC,99,EICOffsetIncTax_twokids_amount,330,2008,167573.0,United States,,US
1822,EIC,99,EICOffsetIncTax_twokids_amount,330,2009,90062.0,United States,,US
1823,EIC,99,EICOffsetIncTax_threekids_number,331,2009,14012.0,United States,,US
1824,EIC,99,EICOffsetIncTax_threekids_amount,332,2009,11924.0,United States,,US
1825,EIC,99,EICOffsetAllTax_totalreturns,333,1995,2909053.0,United States,,US
1826,EIC,99,EICOffsetAllTax_totalreturns,333,1996,3027626.0,United States,,US
1827,EIC,99,EICOffsetAllTax_totalreturns,333,1997,3040945.0,United States,,US
1828,EIC,99,EICOffsetAllTax_totalreturns,333,1998,3165398.0,United States,,US
1829,EIC,99,EICOffsetAllTax_totalreturns,333,1999,3137122.0,United States,,US
1830,EIC,99,EICOffsetAllTax_totalreturns,333,2000,3147876.0,United States,,US
1831,EIC,99,EICOffsetAllTax_totalreturns,333,2001,3506426.0,United States,,US
1832,EIC,99,EICOffsetAllTax_totalreturns,333,2002,4106193.0,United States,,US
1833,EIC,99,EICOffsetAllTax_totalreturns,333,2003,4401160.0,United States,,US
1834,EIC,99,EICOffsetAllTax_totalreturns,333,2004,4630477.0,United States,,US
1835,EIC,99,EICOffsetAllTax_totalreturns,333,2005,4756198.0,United States,,US
1836,EIC,99,EICOffsetAllTax_totalreturns,333,2006,4874407.0,United States,,US
1837,EIC,99,EICOffsetAllTax_totalreturns,333,2007,5308062.0,United States,,US
1838,EIC,99,EICOffsetAllTax_totalreturns,333,2008,5475696.0,United States,,US
1839,EIC,99,EICOffsetAllTax_totalreturns,333,2009,5157511.0,United States,,US
1840,EIC,99,EICOffsetAllTax_totalamount,334,1995,1980998.0,United States,,US
1841,EIC,99,EICOffsetAllTax_totalamount,334,1996,2105126.0,United States,,US
1842,EIC,99,EICOffsetAllTax_totalamount,334,1997,2224931.0,United States,,US
1843,EIC,99,EICOffsetAllTax_totalamount,334,1998,2358148.0,United States,,US
1844,EIC,99,EICOffsetAllTax_totalamount,334,1999,2378860.0,United States,,US
1845,EIC,99,EICOffsetAllTax_totalamount,334,2000,2523703.0,United States,,US
1846,EIC,99,EICOffsetAllTax_totalamount,334,2001,2862938.0,United States,,US
1847,EIC,99,EICOffsetAllTax_totalamount,334,2002,3346682.0,United States,,US
1848,EIC,99,EICOffsetAllTax_totalamount,334,2003,3718355.0,United States,,US
1849,EIC,99,EICOffsetAllTax_totalamount,334,2004,3957021.0,United States,,US
1850,EIC,99,EICOffsetAllTax_totalamount,334,2005,4199530.0,United States,,US
1851,EIC,99,EICOffsetAllTax_totalamount,334,2006,4518182.0,United States,,US
1852,EIC,99,EICOffsetAllTax_totalamount,334,2007,5098105.0,United States,,US
1853,EIC,99,EICOffsetAllTax_totalamount,334,2008,5438316.0,United States,,US
1854,EIC,99,EICOffsetAllTax_totalamount,334,2009,4764828.0,United States,,US
1855,EIC,99,EICOffsetAllTax_nokids_number,335,1995,668076.0,United States,,US
1856,EIC,99,EICOffsetAllTax_nokids_number,335,1996,672092.0,United States,,US
1857,EIC,99,EICOffsetAllTax_nokids_number,335,1997,630908.0,United States,,US
1858,EIC,99,EICOffsetAllTax_nokids_number,335,1998,661975.0,United States,,US
1859,EIC,99,EICOffsetAllTax_nokids_number,335,1999,728745.0,United States,,US
1860,EIC,99,EICOffsetAllTax_nokids_number,335,2000,679247.0,United States,,US
1861,EIC,99,EICOffsetAllTax_nokids_number,335,2001,738608.0,United States,,US
1862,EIC,99,EICOffsetAllTax_nokids_number,335,2002,888245.0,United States,,US
1863,EIC,99,EICOffsetAllTax_nokids_number,335,2003,955840.0,United States,,US
1864,EIC,99,EICOffsetAllTax_nokids_number,335,2004,1133710.0,United States,,US
1865,EIC,99,EICOffsetAllTax_nokids_number,335,2005,1105501.0,United States,,US
1866,EIC,99,EICOffsetAllTax_nokids_number,335,2006,1158055.0,United States,,US
1867,EIC,99,EICOffsetAllTax_nokids_number,335,2007,1265597.0,United States,,US
1868,EIC,99,EICOffsetAllTax_nokids_number,335,2008,1275740.0,United States,,US
1869,EIC,99,EICOffsetAllTax_nokids_number,335,2009,1292788.0,United States,,US
1870,EIC,99,EICOffsetAllTax_nokids_amount,336,1995,126415.0,United States,,US
1871,EIC,99,EICOffsetAllTax_nokids_amount,336,1996,134214.0,United States,,US
1872,EIC,99,EICOffsetAllTax_nokids_amount,336,1997,121982.0,United States,,US
1873,EIC,99,EICOffsetAllTax_nokids_amount,336,1998,136217.0,United States,,US
1874,EIC,99,EICOffsetAllTax_nokids_amount,336,1999,153140.0,United States,,US
1875,EIC,99,EICOffsetAllTax_nokids_amount,336,2000,144795.0,United States,,US
1876,EIC,99,EICOffsetAllTax_nokids_amount,336,2001,162402.0,United States,,US
1877,EIC,99,EICOffsetAllTax_nokids_amount,336,2002,196085.0,United States,,US
1878,EIC,99,EICOffsetAllTax_nokids_amount,336,2003,211771.0,United States,,US
1879,EIC,99,EICOffsetAllTax_nokids_amount,336,2004,254851.0,United States,,US
1880,EIC,99,EICOffsetAllTax_nokids_amount,336,2005,261483.0,United States,,US
1881,EIC,99,EICOffsetAllTax_nokids_amount,336,2006,286475.0,United States,,US
1882,EIC,99,EICOffsetAllTax_nokids_amount,336,2007,321061.0,United States,,US
1883,EIC,99,EICOffsetAllTax_nokids_amount,336,2008,322136.0,United States,,US
1884,EIC,99,EICOffsetAllTax_nokids_amount,336,2009,348194.0,United States,,US
1885,EIC,99,EICOffsetAllTax_onekid_number,337,1995,976430.0,United States,,US
1886,EIC,99,EICOffsetAllTax_onekid_number,337,1996,1007531.0,United States,,US
1887,EIC,99,EICOffsetAllTax_onekid_number,337,1997,1059435.0,United States,,US
1888,EIC,99,EICOffsetAllTax_onekid_number,337,1998,1036180.0,United States,,US
1889,EIC,99,EICOffsetAllTax_onekid_number,337,1999,1013290.0,United States,,US
1890,EIC,99,EICOffsetAllTax_onekid_number,337,2000,1017203.0,United States,,US
1891,EIC,99,EICOffsetAllTax_onekid_number,337,2001,1134115.0,United States,,US
1892,EIC,99,EICOffsetAllTax_onekid_number,337,2002,1330353.0,United States,,US
1893,EIC,99,EICOffsetAllTax_onekid_number,337,2003,1441792.0,United States,,US
1894,EIC,99,EICOffsetAllTax_onekid_number,337,2004,1451555.0,United States,,US
1895,EIC,99,EICOffsetAllTax_onekid_number,337,2005,1529140.0,United States,,US
1896,EIC,99,EICOffsetAllTax_onekid_number,337,2006,1527960.0,United States,,US
1897,EIC,99,EICOffsetAllTax_onekid_number,337,2007,1740827.0,United States,,US
1898,EIC,99,EICOffsetAllTax_onekid_number,337,2008,1792631.0,United States,,US
1899,EIC,99,EICOffsetAllTax_onekid_number,337,2009,1725540.0,United States,,US
1900,EIC,99,EICOffsetAllTax_onekid_amount,338,1995,750746.0,United States,,US
1901,EIC,99,EICOffsetAllTax_onekid_amount,338,1996,749555.0,United States,,US
1902,EIC,99,EICOffsetAllTax_onekid_amount,338,1997,840204.0,United States,,US
1903,EIC,99,EICOffsetAllTax_onekid_amount,338,1998,824486.0,United States,,US
1904,EIC,99,EICOffsetAllTax_onekid_amount,338,1999,843612.0,United States,,US
1905,EIC,99,EICOffsetAllTax_onekid_amount,338,2000,859421.0,United States,,US
1906,EIC,99,EICOffsetAllTax_onekid_amount,338,2001,960937.0,United States,,US
1907,EIC,99,EICOffsetAllTax_onekid_amount,338,2002,1129020.0,United States,,US
1908,EIC,99,EICOffsetAllTax_onekid_amount,338,2003,1266834.0,United States,,US
1909,EIC,99,EICOffsetAllTax_onekid_amount,338,2004,1267305.0,United States,,US
1910,EIC,99,EICOffsetAllTax_onekid_amount,338,2005,1408110.0,United States,,US
1911,EIC,99,EICOffsetAllTax_onekid_amount,338,2006,1496790.0,United States,,US
1912,EIC,99,EICOffsetAllTax_onekid_amount,338,2007,1712688.0,United States,,US
1913,EIC,99,EICOffsetAllTax_onekid_amount,338,2008,1887400.0,United States,,US
1914,EIC,99,EICOffsetAllTax_onekid_amount,338,2009,1648742.0,United States,,US
1915,EIC,99,EICOffsetAllTax_twokids_number,339,1995,1264547.0,United States,,US
1916,EIC,99,EICOffsetAllTax_twokids_number,339,1996,1348003.0,United States,,US
1917,EIC,99,EICOffsetAllTax_twokids_number,339,1997,1350602.0,United States,,US
1918,EIC,99,EICOffsetAllTax_twokids_number,339,1998,1467243.0,United States,,US
1919,EIC,99,EICOffsetAllTax_twokids_number,339,1999,1395088.0,United States,,US
1920,EIC,99,EICOffsetAllTax_twokids_number,339,2000,1451426.0,United States,,US
1921,EIC,99,EICOffsetAllTax_twokids_number,339,2001,1633703.0,United States,,US
1922,EIC,99,EICOffsetAllTax_twokids_number,339,2002,1887594.0,United States,,US
1923,EIC,99,EICOffsetAllTax_twokids_number,339,2003,2003529.0,United States,,US
1924,EIC,99,EICOffsetAllTax_twokids_number,339,2004,2045212.0,United States,,US
1925,EIC,99,EICOffsetAllTax_twokids_number,339,2005,2121557.0,United States,,US
1926,EIC,99,EICOffsetAllTax_twokids_number,339,2006,2188392.0,United States,,US
1927,EIC,99,EICOffsetAllTax_twokids_number,339,2007,2301637.0,United States,,US
1928,EIC,99,EICOffsetAllTax_twokids_number,339,2008,2407325.0,United States,,US
1929,EIC,99,EICOffsetAllTax_twokids_number,339,2009,1508042.0,United States,,US
1930,EIC,99,EICOffsetAllTax_twokids_amount,340,1995,1103837.0,United States,,US
1931,EIC,99,EICOffsetAllTax_twokids_amount,340,1996,1221357.0,United States,,US
1932,EIC,99,EICOffsetAllTax_twokids_amount,340,1997,1262745.0,United States,,US
1933,EIC,99,EICOffsetAllTax_twokids_amount,340,1998,1397445.0,United States,,US
1934,EIC,99,EICOffsetAllTax_twokids_amount,340,1999,1382108.0,United States,,US
1935,EIC,99,EICOffsetAllTax_twokids_amount,340,2000,1519487.0,United States,,US
1936,EIC,99,EICOffsetAllTax_twokids_amount,340,2001,1739599.0,United States,,US
1937,EIC,99,EICOffsetAllTax_twokids_amount,340,2002,2021577.0,United States,,US
1938,EIC,99,EICOffsetAllTax_twokids_amount,340,2003,2239749.0,United States,,US
1939,EIC,99,EICOffsetAllTax_twokids_amount,340,2004,2434865.0,United States,,US
1940,EIC,99,EICOffsetAllTax_twokids_amount,340,2005,2529937.0,United States,,US
1941,EIC,99,EICOffsetAllTax_twokids_amount,340,2006,2734917.0,United States,,US
1942,EIC,99,EICOffsetAllTax_twokids_amount,340,2007,3064356.0,United States,,US
1943,EIC,99,EICOffsetAllTax_twokids_amount,340,2008,3228780.0,United States,,US
1944,EIC,99,EICOffsetAllTax_twokids_amount,340,2009,1895915.0,United States,,US
1945,EIC,99,EICOffsetAllTax_threekids_number,341,2009,631141.0,United States,,US
1946,EIC,99,EICOffsetAllTax_threekids_amount,342,2009,871977.0,United States,,US
1947,EIC,99,EICOffsetIncTax_all_number,343,1996,8194823.0,United States,,US
1948,EIC,99,EICOffsetIncTax_all_number,343,1997,8399556.0,United States,,US
1949,EIC,99,EICOffsetIncTax_all_number,343,1998,5919232.0,United States,,US
1950,EIC,99,EICOffsetIncTax_all_number,343,1999,5352300.0,United States,,US
1951,EIC,99,EICOffsetIncTax_all_number,343,2000,5416246.0,United States,,US
1952,EIC,99,EICOffsetIncTax_all_number,343,2001,4412721.0,United States,,US
1953,EIC,99,EICOffsetIncTax_all_number,343,2002,4168977.0,United States,,US
1954,EIC,99,EICOffsetIncTax_all_number,343,2003,3606251.0,United States,,US
1955,EIC,99,EICOffsetIncTax_all_number,343,2004,2975197.0,United States,,US
1956,EIC,99,EICOffsetIncTax_all_number,343,2005,2896347.0,United States,,US
1957,EIC,99,EICOffsetIncTax_all_number,343,2006,2960172.0,United States,,US
1958,EIC,99,EICOffsetIncTax_all_number,343,2007,3420158.0,United States,,US
1959,EIC,99,EICOffsetIncTax_all_number,343,2008,3382492.0,United States,,US
1960,EIC,99,EICOffsetIncTax_all_number,343,2009,1488984.0,United States,,US
1961,EIC,99,EICOffsetIncTax_all_amount,344,1996,3562894.0,United States,,US
1962,EIC,99,EICOffsetIncTax_all_amount,344,1997,3767990.0,United States,,US
1963,EIC,99,EICOffsetIncTax_all_amount,344,1998,2232025.0,United States,,US
1964,EIC,99,EICOffsetIncTax_all_amount,344,1999,1918065.0,United States,,US
1965,EIC,99,EICOffsetIncTax_all_amount,344,2000,1968680.0,United States,,US
1966,EIC,99,EICOffsetIncTax_all_amount,344,2001,1470200.0,United States,,US
1967,EIC,99,EICOffsetIncTax_all_amount,344,2002,1114948.0,United States,,US
1968,EIC,99,EICOffsetIncTax_all_amount,344,2003,926381.0,United States,,US
1969,EIC,99,EICOffsetIncTax_all_amount,344,2004,767524.0,United States,,US
1970,EIC,99,EICOffsetIncTax_all_amount,344,2005,745322.0,United States,,US
1971,EIC,99,EICOffsetIncTax_all_amount,344,2006,797162.0,United States,,US
1972,EIC,99,EICOffsetIncTax_all_amount,344,2007,933968.0,United States,,US
1973,EIC,99,EICOffsetIncTax_all_amount,344,2008,970587.0,United States,,US
1974,EIC,99,EICOffsetIncTax_all_amount,344,2009,489444.0,United States,,US
1975,EIC,99,EICOffsetIncTax_marriedjoint_number,345,1996,2105246.0,United States,2.0,US
1976,EIC,99,EICOffsetIncTax_marriedjoint_number,345,1997,2110747.0,United States,2.0,US
1977,EIC,99,EICOffsetIncTax_marriedjoint_number,345,1998,1184646.0,United States,2.0,US
1978,EIC,99,EICOffsetIncTax_marriedjoint_number,345,1999,904689.0,United States,2.0,US
1979,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2000,852525.0,United States,2.0,US
1980,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2001,607432.0,United States,2.0,US
1981,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2002,619594.0,United States,2.0,US
1982,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2003,422150.0,United States,2.0,US
1983,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2004,219382.0,United States,2.0,US
1984,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2005,265486.0,United States,2.0,US
1985,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2006,245594.0,United States,2.0,US
1986,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2007,308422.0,United States,2.0,US
1987,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2008,333010.0,United States,2.0,US
1988,EIC,99,EICOffsetIncTax_marriedjoint_number,345,2009,126737.0,United States,2.0,US
